CompositeCompositeID,TotalDDT,TotalDDT.lipid,Lipid,CompositeCommonName,Year,MDL.mean,MDL.min,CompositeTissuePrep,NumberFishPerComp,CompositeTissueName,WeightAvg.g,TLMin.mm,TLMax.mm,TLAvgLength.mm,SexSummary,Program,CompositeStationArea,Region
PLOO2003-4RF2RF2Vermilion Rockfish3,0,0,2.74,vermilion rockfish,2003,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2004-4RF1RF1Copper Rockfish1,18,15.12605042,1.19,copper rockfish,2004,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2004-4RF1RF1Copper Rockfish2,61,50.41322314,1.21,copper rockfish,2004,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2004-4RF2RF2Greenspotted Rockfish1,13,23.63636364,0.55,greenspotted rockfish,2004,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2005-4RF2RF2Speckled Rockfish3,5.4,3.857142857,1.4,speckled rockfish,2005,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2005-4RF2RF2Squarespot Rockfish1,11,5.263157895,2.09,squarespot rockfish,2005,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2005-4RF2RF2Squarespot Rockfish2,13,4.710144928,2.76,squarespot rockfish,2005,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2006-4RF1RF1Copper Rockfish1,4.9,4.851485149,1.01,copper rockfish,2006,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2006-4RF1RF1Copper Rockfish2,5.2,1.552238806,3.35,copper rockfish,2006,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2006-4RF1RF1Copper Rockfish3,4.3,1.673151751,2.57,copper rockfish,2006,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2006-4RF2RF2Starry Rockfish1,18,12.32876712,1.46,starry rockfish,2006,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2006-4RF2RF2Yellowtail Rockfish2,6.3,11.66666667,0.54,yellowtail rockfish,2006,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2006-4RF2RF2Yellowtail Rockfish3,3.3,4.459459459,0.74,yellowtail rockfish,2006,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2007-4RF1RF1Copper Rockfish3,5.4,3.050847458,1.77,copper rockfish,2007,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2007-4RF1RF1Vermilion Rockfish1,3.6,7.826086957,0.46,vermilion rockfish,2007,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2007-4RF1RF1Vermilion Rockfish2,5.9,8.194444444,0.72,vermilion rockfish,2007,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2007-4RF2RF2Greenblotched Rockfish1,4.1,8.039215686,0.51,greenblotched rockfish,2007,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2007-4RF2RF2Greenblotched Rockfish2,9.2,26.28571429,0.35,greenblotched rockfish,2007,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2008-4RF1RF1Copper Rockfish1,6.3,12.72727273,0.495,copper rockfish,2008,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2008-4RF1RF1Greenblotched Rockfish3,9.7,28.52941176,0.34,greenblotched rockfish,2008,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2008-4RF2RF2Vermilion Rockfish1,8.2,12.05882353,0.68,vermilion rockfish,2008,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2008-4RF2RF2Vermilion Rockfish2,5,55.55555556,0.09,vermilion rockfish,2008,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2009-4RF1RF1Copper Rockfish1,8.8,12.75362319,0.69,copper rockfish,2009,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2009-4RF1RF1Vermilion Rockfish2,4.3,4.623655914,0.93,vermilion rockfish,2009,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2009-4RF2RF2Vermilion Rockfish1,4.8,8.571428571,0.56,vermilion rockfish,2009,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2009-4RF2RF2Vermilion Rockfish2,7.7,11.49253731,0.67,vermilion rockfish,2009,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2010-4RF1RF1California Scorpionfish1,9.8,26.48648649,0.37,california scorpionfish,2010,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2010-4RF1RF1California Scorpionfish2,1.7,2.881355932,0.59,california scorpionfish,2010,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2010-4RF1RF1California Scorpionfish3,1.6,2.857142857,0.56,california scorpionfish,2010,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2010-4RF2RF2Vermilion Rockfish1,4.4,6.470588235,0.68,vermilion rockfish,2010,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2011-4RF1RF1Vermilion Rockfish1,3.1,4.558823529,0.68,vermilion rockfish,2011,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2011-4RF1RF1Vermilion Rockfish2,2.3,9.2,0.25,vermilion rockfish,2011,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2011-4RF1RF1Vermilion Rockfish3,0.8,2.162162162,0.37,vermilion rockfish,2011,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2011-4RF2RF2chilipepper rockfish1,6.7,2.342657343,2.86,chilipepper rockfish,2011,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2011-4RF2RF2chilipepper rockfish2,4.8,3.018867925,1.59,chilipepper rockfish,2011,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2011-4RF2RF2Flag Rockfish3,5.3,10.19230769,0.52,flag rockfish,2011,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2012-4RF1RF1Copper Rockfish2,12,5.454545455,2.2,copper rockfish,2012,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2012-4RF1RF1Vermilion Rockfish1,4.1,8.367346939,0.49,vermilion rockfish,2012,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2012-4RF2RF2Greenspotted Rockfish2,3,6.818181818,0.44,greenspotted rockfish,2012,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2012-4RF2RF2Starry Rockfish1,16.3,9.314285714,1.75,starry rockfish,2012,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2013-4RF1RF1Starry Rockfish3,32.1,7.295454545,4.4,starry rockfish,2013,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2013-4RF2RF2Speckled Rockfish1,5.2,3.909774436,1.33,speckled rockfish,2013,0.292,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2013-4RF2RF2Speckled Rockfish2,1.5,1.5625,0.96,speckled rockfish,2013,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2013-4RF2RF2Speckled Rockfish3,4.7,2.447916667,1.92,speckled rockfish,2013,0.292,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2014-4RF1RF1Copper Rockfish3,1.3,1.048387097,1.24,copper rockfish,2014,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2014-4RF1RF1Vermilion Rockfish1,0.6,0.857142857,0.7,vermilion rockfish,2014,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2014-4RF1RF1Vermilion Rockfish2,0,0,0.72,vermilion rockfish,2014,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2014-4RF2RF2Speckled Rockfish1,0.5,1.162790698,0.43,speckled rockfish,2014,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2015-4RF1RF1Copper Rockfish2,5,7.692307692,0.65,copper rockfish,2015,0.273333333,0.21,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2015-4RF1RF1Vermilion Rockfish1,0,0,0.39,vermilion rockfish,2015,0.273333333,0.21,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2015-4RF2RF2Speckled Rockfish1,0.8,1.70212766,0.47,speckled rockfish,2015,0.273333333,0.21,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2015-4RF2RF2Speckled Rockfish2,1.4,4,0.35,speckled rockfish,2015,0.273333333,0.21,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2015-4RF2RF2Speckled Rockfish3,1.6,2.352941176,0.68,speckled rockfish,2015,0.273333333,0.21,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2016-4RF1RF1Vermilion Rockfish1,1.06,3.002832861,0.353,vermilion rockfish,2016,0.253333333,0.18,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2016-4RF1RF1Vermilion Rockfish2,0.31,0.950920245,0.326,vermilion rockfish,2016,0.242,0.18,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2016-4RF2RF2Speckled Rockfish1,0.27,1.588235294,0.17,speckled rockfish,2016,0.242,0.18,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2017-4RF1RF1Vermilion Rockfish1,1.95,6.435643564,0.303,vermilion rockfish,2017,0.246666667,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2017-4RF1RF1Vermilion Rockfish2,1.98,5.857988166,0.338,vermilion rockfish,2017,0.246666667,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2017-4RF1RF1Vermilion Rockfish3,1.52,5.608856089,0.271,vermilion rockfish,2017,0.246666667,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2017-4RF2RF2Vermilion Rockfish1,5.09,11.43820225,0.445,vermilion rockfish,2017,0.246666667,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2017-4RF2RF2Vermilion Rockfish2,5.27,5.067307692,1.04,vermilion rockfish,2017,0.246666667,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2020-4RF1RF1Vermilion Rockfish1,4.07,19.38095238,0.21,vermilion rockfish,2020,0.6825,0.34,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2020-4RF1RF1Vermilion Rockfish2,6.42,18.34285714,0.35,vermilion rockfish,2020,0.79,0.34,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2020-4RF1RF1Vermilion Rockfish3,5.12,13.12820513,0.39,vermilion rockfish,2020,1.01,0.55,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2020-4RF2RF2Starry Rockfish1,4.4,23.15789474,0.19,starry rockfish,2020,0.7025,0.35,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2020-4RF2RF2Starry Rockfish2,1.69,11.26666667,0.15,starry rockfish,2020,0.7,0.35,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2021-4RF1RF1Vermilion Rockfish1,6.09,11.0326087,0.552,vermilion rockfish,2021,0.327666667,0.272,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2021-4RF1RF1Vermilion Rockfish2,7.4,12.69296741,0.583,vermilion rockfish,2021,0.331666667,0.276,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2021-4RF1RF1Vermilion Rockfish3,4.28,15.39568345,0.278,vermilion rockfish,2021,0.329333333,0.274,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2021-4RF2RF2Starry Rockfish1,15,153.0612245,0.098,starry rockfish,2021,0.326333333,0.271,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2021-4RF2RF2Starry Rockfish2,11.1,28.24427481,0.393,starry rockfish,2021,0.331666667,0.276,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2022-4RF1RF1Vermilion Rockfish1,5.712,3.504294479,1.63,vermilion rockfish,2022,0.105333333,0.047,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2022-4RF1RF1Vermilion Rockfish2,5.373,4.009701493,1.34,vermilion rockfish,2022,0.0955,0.043,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2022-4RF1RF1Vermilion Rockfish3,4.496,4.087272727,1.1,vermilion rockfish,2022,0.1135,0.051,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2022-4RF2RF2Squarespot Rockfish1,1.95,1.681034483,1.16,squarespot rockfish,2022,0.117,0.052,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2022-4RF2RF2Starry Rockfish2,5.006,6.281053952,0.797,starry rockfish,2022,0.108166667,0.048,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
SBOO2002-4RF3RF3Brown Rockfish2,4.9,4.757281553,1.03,brown rockfish,2002,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2002-4RF3RF3Vermilion Rockfish1,4.8,3.664122137,1.31,vermilion rockfish,2002,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2002-4RF3RF3Vermilion Rockfish3,4,3.738317757,1.07,vermilion rockfish,2002,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2003-4RF3RF3Brown Rockfish3,0,0,0.43,brown rockfish,2003,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2003-4RF3RF3Vermilion Rockfish1,0,0,0.67,vermilion rockfish,2003,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2003-4RF3RF3Vermilion Rockfish2,0,0,0.37,vermilion rockfish,2003,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2004-4RF3RF3Brown Rockfish1,12,31.57894737,0.38,brown rockfish,2004,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2004-4RF3RF3Brown Rockfish2,4.3,9.555555556,0.45,brown rockfish,2004,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2004-4RF3RF3Vermilion Rockfish3,4.9,5.384615385,0.91,vermilion rockfish,2004,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2005-4RF3RF3Brown Rockfish1,0,0,0.24,brown rockfish,2005,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2005-4RF3RF3Vermilion Rockfish2,0,0,0.47,vermilion rockfish,2005,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2005-4RF3RF3Vermilion Rockfish3,4.3,2.63803681,1.63,vermilion rockfish,2005,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2006-4RF3RF3Brown Rockfish3,4.7,9.791666667,0.48,brown rockfish,2006,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2007-4RF3RF3Brown Rockfish1,0,0,0.3,brown rockfish,2007,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2007-4RF3RF3Vermilion Rockfish2,3,1.875,1.6,vermilion rockfish,2007,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2008-4RF3RF3Brown Rockfish1,0,0,0.6,brown rockfish,2008,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2008-4RF3RF3Brown Rockfish2,1.8,15,0.12,brown rockfish,2008,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2008-4RF3RF3Brown Rockfish3,2.1,5.12195122,0.41,brown rockfish,2008,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2009-4RF3RF3Brown Rockfish1,1.8,3.6,0.5,brown rockfish,2009,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2009-4RF3RF3Brown Rockfish2,2.7,12.27272727,0.22,brown rockfish,2009,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2010-4RF3RF3Brown Rockfish1,1.3,2.653061224,0.49,brown rockfish,2010,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2010-4RF3RF3Brown Rockfish2,1,3.448275862,0.29,brown rockfish,2010,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2010-4RF3RF3Brown Rockfish3,2,6.451612903,0.31,brown rockfish,2010,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2011-4RF3RF3Brown Rockfish1,1.7,6.296296296,0.27,brown rockfish,2011,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2011-4RF3RF3Vermilion Rockfish2,4.4,4.489795918,0.98,vermilion rockfish,2011,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2012-4RF3RF3Vermilion Rockfish1,3.4,4.533333333,0.75,vermilion rockfish,2012,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2012-4RF3RF3Vermilion Rockfish2,1.2,3.636363636,0.33,vermilion rockfish,2012,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2012-4RF3RF3Vermilion Rockfish3,0.45,1.25,0.36,vermilion rockfish,2012,0.243333333,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2013-4RF3RF3Vermilion Rockfish1,1.3,2.653061224,0.49,vermilion rockfish,2013,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2014-4RF3RF3California Scorpionfish3,0.7,4.375,0.16,california scorpionfish,2014,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2014-4RF3RF3Vermilion Rockfish1,0,0,0.27,vermilion rockfish,2014,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2014-4RF3RF3Vermilion Rockfish2,0,0,0.27,vermilion rockfish,2014,0.285,0.2,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2015-4RF3RF3California Scorpionfish2,2.6,5.652173913,0.46,california scorpionfish,2015,0.273333333,0.21,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2015-4RF3RF3Squarespot Rockfish1,0,0,0.14,squarespot rockfish,2015,0.273333333,0.21,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2016-4RF3RF3California Scorpionfish1,1.47,4.454545455,0.33,california scorpionfish,2016,0.253333333,0.18,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2017-4RF3RF3California Scorpionfish1,3.22,4.953846154,0.65,california scorpionfish,2017,0.246666667,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2017-4RF3RF3California Scorpionfish2,2.41,3.651515152,0.66,california scorpionfish,2017,0.246666667,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2017-4RF3RF3California Scorpionfish3,3.08,4.603886398,0.669,california scorpionfish,2017,0.204,0.16,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2020-4RF3RF3California Scorpionfish1,13.1,65.5,0.2,california scorpionfish,2020,0.8,0.35,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2021-4RF3RF3California Scorpionfish1,9.84,80,0.123,california scorpionfish,2021,0.326333333,0.271,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2021-4RF3RF3California Scorpionfish2,2.02,5.372340426,0.376,california scorpionfish,2021,0.327333333,0.272,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2022-4RF3RF3Brown Rockfish1,1.58,1.689839572,0.935,brown rockfish,2022,0.109833333,0.049,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
SBOO2022-4RF3RF3California Scorpionfish2,4.25,3.695652174,1.15,california scorpionfish,2022,0.113666667,0.051,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,TJ to North Island,South
